Transaction ID,Company,City,KM Travelled,Price Charged,Cost of Trip,Population,Users,Customer ID,Payment_Mode,Gender,Age,Income (USD/Month),date,holiday
10019150,Yellow Cab,CHICAGO IL,23.0,334.1,325.68," 1,955,130 "," 164,468 ",3342,Card,Male,40,19651,2016-03-25,Good Friday
10019156,Yellow Cab,CHICAGO IL,21.47,260.37,283.404," 1,955,130 "," 164,468 ",4666,Card,Male,38,10568,2016-03-25,Good Friday
10019159,Yellow Cab,CHICAGO IL,29.5,420.65,403.56," 1,955,130 "," 164,468 ",5592,Cash,Male,22,22653,2016-03-25,Good Friday
10019167,Yellow Cab,CHICAGO IL,30.6,436.34,440.64," 1,955,130 "," 164,468 ",5205,Cash,Male,35,3270,2016-03-25,Good Friday
10019169,Yellow Cab,CHICAGO IL,31.2,457.37,441.792," 1,955,130 "," 164,468 ",5920,Cash,Female,55,33968,2016-03-25,Good Friday
10019218,Yellow Cab,LOS ANGELES CA,27.75,533.55,396.27," 1,595,037 "," 144,132 ",8945,Card,Female,28,25640,2016-03-25,Good Friday
10019219,Yellow Cab,LOS ANGELES CA,14.28,288.29,179.928," 1,595,037 "," 144,132 ",7354,Cash,Male,39,4577,2016-03-25,Good Friday
10019221,Yellow Cab,LOS ANGELES CA,12.48,232.76,151.2576," 1,595,037 "," 144,132 ",7538,Card,Male,64,11203,2016-03-25,Good Friday
10019225,Yellow Cab,LOS ANGELES CA,41.3,746.44,555.072," 1,595,037 "," 144,132 ",8715,Card,Male,19,10177,2016-03-25,Good Friday
10019231,Yellow Cab,LOS ANGELES CA,35.2,629.42,456.192," 1,595,037 "," 144,132 ",8199,Card,Female,26,17385,2016-03-25,Good Friday
10019234,Yellow Cab,LOS ANGELES CA,27.72,543.64,375.8832," 1,595,037 "," 144,132 ",7637,Card,Male,51,8811,2016-03-25,Good Friday
10019235,Yellow Cab,LOS ANGELES CA,16.52,295.4,224.0112," 1,595,037 "," 144,132 ",6011,Cash,Male,58,16579,2016-03-25,Good Friday
10019253,Yellow Cab,LOS ANGELES CA,3.06,60.01,39.2904," 1,595,037 "," 144,132 ",6314,Card,Female,36,23643,2016-03-25,Good Friday
10019257,Yellow Cab,LOS ANGELES CA,32.77,661.58,393.24," 1,595,037 "," 144,132 ",7459,Card,Male,29,18223,2016-03-25,Good Friday
10019264,Yellow Cab,LOS ANGELES CA,30.51,533.82,399.0708," 1,595,037 "," 144,132 ",7595,Cash,Male,24,3143,2016-03-25,Good Friday
10019280,Yellow Cab,LOS ANGELES CA,21.66,399.8,293.7096," 1,595,037 "," 144,132 ",8656,Cash,Male,51,18596,2016-03-25,Good Friday
10019295,Yellow Cab,LOS ANGELES CA,41.81,860.16,566.9436," 1,595,037 "," 144,132 ",6841,Card,Female,52,5968,2016-03-25,Good Friday
10019312,Yellow Cab,LOS ANGELES CA,26.4,466.99,380.16," 1,595,037 "," 144,132 ",7014,Card,Female,28,14660,2016-03-25,Good Friday
10019318,Yellow Cab,LOS ANGELES CA,35.97,643.19,492.0696," 1,595,037 "," 144,132 ",8255,Card,Female,24,19678,2016-03-25,Good Friday
10019353,Yellow Cab,NEW YORK NY,24.48,565.26,352.512," 8,405,837 "," 302,149 ",2906,Cash,Male,27,15474,2016-03-25,Good Friday
10019364,Yellow Cab,NEW YORK NY,13.2,304.8,183.744," 8,405,837 "," 302,149 ",2608,Card,Male,23,3104,2016-03-25,Good Friday
10019376,Yellow Cab,NEW YORK NY,7.91,205.96,107.2596," 8,405,837 "," 302,149 ",1690,Card,Male,40,3985,2016-03-25,Good Friday
10019395,Yellow Cab,NEW YORK NY,2.06,51.11,29.664," 8,405,837 "," 302,149 ",2977,Card,Male,55,30213,2016-03-25,Good Friday
10019397,Yellow Cab,NEW YORK NY,14.28,326.23,173.0736," 8,405,837 "," 302,149 ",1818,Card,Male,31,4798,2016-03-25,Good Friday
10019398,Yellow Cab,NEW YORK NY,36.58,979.44,438.96," 8,405,837 "," 302,149 ",1019,Cash,Male,36,21190,2016-03-25,Good Friday
10019399,Yellow Cab,NEW YORK NY,31.93,800.03,440.634," 8,405,837 "," 302,149 ",2475,Card,Male,58,20155,2016-03-25,Good Friday
10019401,Yellow Cab,NEW YORK NY,38.38,848.5,497.4048," 8,405,837 "," 302,149 ",937,Card,Male,32,6454,2016-03-25,Good Friday
10019404,Yellow Cab,NEW YORK NY,31.31,846.02,394.506," 8,405,837 "," 302,149 ",2133,Card,Male,22,22067,2016-03-25,Good Friday
10019412,Yellow Cab,NEW YORK NY,5.88,154.55,81.144," 8,405,837 "," 302,149 ",538,Cash,Male,25,9866,2016-03-25,Good Friday
10019413,Yellow Cab,NEW YORK NY,5.05,117.85,68.478," 8,405,837 "," 302,149 ",1971,Cash,Male,29,32939,2016-03-25,Good Friday
10019417,Yellow Cab,NEW YORK NY,37.45,929.14,534.786," 8,405,837 "," 302,149 ",405,Card,Male,64,12934,2016-03-25,Good Friday
10019420,Yellow Cab,NEW YORK NY,14.56,336.2,178.2144," 8,405,837 "," 302,149 ",545,Card,Female,22,24389,2016-03-25,Good Friday
10019435,Yellow Cab,NEW YORK NY,41.07,998.77,581.5512," 8,405,837 "," 302,149 ",1367,Cash,Female,32,24504,2016-03-25,Good Friday
10019437,Yellow Cab,NEW YORK NY,30.94,752.42,412.1208," 8,405,837 "," 302,149 ",2906,Card,Male,27,15474,2016-03-25,Good Friday
10019447,Yellow Cab,NEW YORK NY,19.04,449.0,262.752," 8,405,837 "," 302,149 ",859,Card,Female,27,11277,2016-03-25,Good Friday
10019461,Yellow Cab,NEW YORK NY,19.38,433.21,253.4904," 8,405,837 "," 302,149 ",893,Card,Male,48,32385,2016-03-25,Good Friday
10019467,Yellow Cab,NEW YORK NY,23.75,554.23,330.6," 8,405,837 "," 302,149 ",163,Card,Female,42,2012,2016-03-25,Good Friday
10019474,Yellow Cab,NEW YORK NY,4.75,124.85,59.28," 8,405,837 "," 302,149 ",2776,Cash,Female,21,9417,2016-03-25,Good Friday
10019507,Yellow Cab,NEW YORK NY,28.6,639.31,350.064," 8,405,837 "," 302,149 ",1065,Cash,Female,34,20883,2016-03-25,Good Friday
10019519,Yellow Cab,NEW YORK NY,26.16,694.01,329.616," 8,405,837 "," 302,149 ",419,Cash,Male,42,5876,2016-03-25,Good Friday
10019522,Yellow Cab,NEW YORK NY,3.0,75.9,40.32," 8,405,837 "," 302,149 ",1146,Card,Male,37,7716,2016-03-25,Good Friday
10019523,Yellow Cab,NEW YORK NY,19.76,524.22,263.2032," 8,405,837 "," 302,149 ",2157,Cash,Female,24,11407,2016-03-25,Good Friday
10019533,Yellow Cab,NEW YORK NY,23.6,544.94,339.84," 8,405,837 "," 302,149 ",615,Cash,Female,30,18328,2016-03-25,Good Friday
10019540,Yellow Cab,NEW YORK NY,5.8,141.05,73.776," 8,405,837 "," 302,149 ",1381,Card,Male,57,13918,2016-03-25,Good Friday
10019549,Yellow Cab,NEW YORK NY,18.36,405.9,220.32," 8,405,837 "," 302,149 ",1696,Card,Male,60,3787,2016-03-25,Good Friday
10019552,Yellow Cab,NEW YORK NY,24.78,663.49,356.832," 8,405,837 "," 302,149 ",2464,Cash,Male,22,5331,2016-03-25,Good Friday
10019577,Yellow Cab,NEW YORK NY,20.16,450.65,256.4352," 8,405,837 "," 302,149 ",2411,Card,Male,52,24483,2016-03-25,Good Friday
10019579,Yellow Cab,NEW YORK NY,4.16,97.08,52.416," 8,405,837 "," 302,149 ",2407,Cash,Male,32,19435,2016-03-25,Good Friday
10019589,Yellow Cab,NEW YORK NY,29.0,740.86,358.44," 8,405,837 "," 302,149 ",2688,Card,Male,22,13651,2016-03-25,Good Friday
10019591,Yellow Cab,NEW YORK NY,19.08,478.06,258.7248," 8,405,837 "," 302,149 ",367,Cash,Male,49,32757,2016-03-25,Good Friday
10019600,Yellow Cab,NEW YORK NY,3.92,102.07,50.8032," 8,405,837 "," 302,149 ",826,Card,Male,28,30912,2016-03-25,Good Friday
10019601,Yellow Cab,NEW YORK NY,9.27,209.5,120.1392," 8,405,837 "," 302,149 ",1469,Card,Male,36,26258,2016-03-25,Good Friday
10019603,Yellow Cab,NEW YORK NY,39.55,1010.38,560.028," 8,405,837 "," 302,149 ",1763,Card,Male,58,19813,2016-03-25,Good Friday
10019615,Yellow Cab,NEW YORK NY,34.3,893.11,489.804," 8,405,837 "," 302,149 ",2587,Card,Male,36,27783,2016-03-25,Good Friday
10019621,Yellow Cab,NEW YORK NY,10.62,245.22,127.44," 8,405,837 "," 302,149 ",827,Card,Female,39,17425,2016-03-25,Good Friday
10019632,Yellow Cab,NEW YORK NY,22.8,610.47,287.28," 8,405,837 "," 302,149 ",2966,Card,Female,32,17322,2016-03-25,Good Friday
10019637,Yellow Cab,NEW YORK NY,33.6,825.36,435.456," 8,405,837 "," 302,149 ",2443,Cash,Female,62,2357,2016-03-25,Good Friday
10019644,Yellow Cab,NEW YORK NY,39.0,871.79,486.72," 8,405,837 "," 302,149 ",2360,Card,Male,26,23250,2016-03-25,Good Friday
10019667,Yellow Cab,SACRAMENTO CA,17.44,323.14,228.1152," 545,776 "," 7,044 ",45285,Card,Male,48,8451,2016-03-25,Good Friday
10019672,Yellow Cab,SAN DIEGO CA,34.2,572.91,471.96," 959,307 "," 69,995 ",18457,Cash,Female,31,16572,2016-03-25,Good Friday
10019682,Yellow Cab,SAN DIEGO CA,18.88,301.07,231.0912," 959,307 "," 69,995 ",19102,Card,Male,23,9420,2016-03-25,Good Friday
10019691,Yellow Cab,SAN DIEGO CA,34.2,605.96,443.232," 959,307 "," 69,995 ",20038,Cash,Female,35,14012,2016-03-25,Good Friday
10019693,Yellow Cab,SAN DIEGO CA,37.06,626.79,466.956," 959,307 "," 69,995 ",18746,Card,Female,45,17644,2016-03-25,Good Friday
10019714,Yellow Cab,SAN DIEGO CA,19.26,291.62,242.676," 959,307 "," 69,995 ",18745,Cash,Male,39,27036,2016-03-25,Good Friday
10019921,Yellow Cab,SEATTLE WA,17.34,235.72,210.1608," 671,238 "," 25,063 ",38727,Cash,Female,59,4633,2016-03-25,Good Friday
10019923,Yellow Cab,SEATTLE WA,19.38,282.46,274.4208," 671,238 "," 25,063 ",36720,Card,Male,29,22950,2016-03-25,Good Friday
10019925,Yellow Cab,SEATTLE WA,14.56,187.72,188.6976," 671,238 "," 25,063 ",36944,Card,Male,39,13401,2016-03-25,Good Friday
10019946,Yellow Cab,SEATTLE WA,13.58,192.22,167.8488," 671,238 "," 25,063 ",37280,Card,Male,62,18367,2016-03-25,Good Friday
10019947,Yellow Cab,SEATTLE WA,36.63,477.41,443.9556," 671,238 "," 25,063 ",38095,Card,Male,43,19021,2016-03-25,Good Friday
10019953,Yellow Cab,SILICON VALLEY,6.54,155.52,87.1128," 1,177,609 "," 27,247 ",14801,Card,Male,41,18321,2016-03-25,Good Friday
10019979,Yellow Cab,WASHINGTON DC,33.04,553.79,424.2336," 418,859 "," 127,001 ",53203,Card,Male,23,8586,2016-03-25,Good Friday
10019980,Yellow Cab,WASHINGTON DC,26.4,401.53,329.472," 418,859 "," 127,001 ",52197,Cash,Female,64,17638,2016-03-25,Good Friday
10019995,Yellow Cab,WASHINGTON DC,13.0,211.84,163.8," 418,859 "," 127,001 ",53536,Card,Male,63,13477,2016-03-25,Good Friday
10020021,Yellow Cab,WASHINGTON DC,26.4,381.04,323.136," 418,859 "," 127,001 ",52864,Cash,Male,51,5852,2016-03-25,Good Friday
10020061,Yellow Cab,WASHINGTON DC,5.3,81.43,68.688," 418,859 "," 127,001 ",53699,Card,Male,51,4791,2016-03-25,Good Friday
10020068,Yellow Cab,WASHINGTON DC,5.76,82.24,70.5024," 418,859 "," 127,001 ",53860,Card,Female,22,24742,2016-03-25,Good Friday
10020112,Yellow Cab,WASHINGTON DC,32.48,529.28,428.736," 418,859 "," 127,001 ",51146,Cash,Female,30,7060,2016-03-25,Good Friday
10020117,Yellow Cab,WASHINGTON DC,36.3,591.53,470.448," 418,859 "," 127,001 ",53984,Cash,Male,22,34726,2016-03-25,Good Friday
10020118,Yellow Cab,WASHINGTON DC,31.5,532.87,378.0," 418,859 "," 127,001 ",51704,Card,Male,46,12387,2016-03-25,Good Friday
10020128,Yellow Cab,WASHINGTON DC,21.28,350.07,268.128," 418,859 "," 127,001 ",53534,Card,Male,32,16372,2016-03-25,Good Friday
10020129,Yellow Cab,WASHINGTON DC,38.08,567.35,461.5296," 418,859 "," 127,001 ",51144,Card,Male,24,32424,2016-03-25,Good Friday
10020131,Yellow Cab,WASHINGTON DC,24.57,377.51,306.6336," 418,859 "," 127,001 ",51663,Card,Female,39,19759,2016-03-25,Good Friday
10020134,Yellow Cab,WASHINGTON DC,34.65,510.87,428.274," 418,859 "," 127,001 ",53865,Cash,Male,23,34694,2016-03-25,Good Friday
10020136,Yellow Cab,WASHINGTON DC,35.7,531.89,501.228," 418,859 "," 127,001 ",51892,Card,Female,27,24486,2016-03-25,Good Friday
10020147,Yellow Cab,WASHINGTON DC,30.9,455.58,389.34," 418,859 "," 127,001 ",51241,Cash,Male,36,4340,2016-03-25,Good Friday
10020149,Yellow Cab,WASHINGTON DC,33.95,500.55,456.288," 418,859 "," 127,001 ",51384,Card,Male,32,4082,2016-03-25,Good Friday
10020159,Yellow Cab,WASHINGTON DC,25.92,442.5,311.04," 418,859 "," 127,001 ",53604,Card,Female,52,6730,2016-03-25,Good Friday
10020162,Yellow Cab,WASHINGTON DC,15.96,250.17,197.2656," 418,859 "," 127,001 ",52200,Card,Male,30,8013,2016-03-25,Good Friday
10033858,Pink Cab,BOSTON MA,38.8,367.17,457.84," 248,968 "," 80,021 ",57727,Card,Male,31,16099,2016-05-23,Victoria Day
10033863,Pink Cab,BOSTON MA,4.0,44.36,43.6," 248,968 "," 80,021 ",58994,Card,Male,21,4331,2016-05-23,Victoria Day
10033871,Pink Cab,BOSTON MA,35.52,379.5,397.824," 248,968 "," 80,021 ",57900,Card,Female,25,16188,2016-05-23,Victoria Day
10033891,Pink Cab,CHICAGO IL,27.04,288.84,321.776," 1,955,130 "," 164,468 ",5349,Card,Female,27,16122,2016-05-23,Victoria Day
10033936,Pink Cab,DENVER CO,26.46,331.29,296.352," 754,233 "," 12,421 ",31998,Card,Female,40,6988,2016-05-23,Victoria Day
10033963,Pink Cab,LOS ANGELES CA,28.35,434.84,306.18," 1,595,037 "," 144,132 ",6030,Cash,Female,26,5563,2016-05-23,Victoria Day
10033964,Pink Cab,LOS ANGELES CA,19.95,285.98,221.445," 1,595,037 "," 144,132 ",6265,Card,Male,25,17292,2016-05-23,Victoria Day
10034020,Pink Cab,LOS ANGELES CA,20.34,300.32,221.706," 1,595,037 "," 144,132 ",8050,Cash,Male,54,14813,2016-05-23,Victoria Day
10034023,Pink Cab,LOS ANGELES CA,41.04,582.42,447.336," 1,595,037 "," 144,132 ",6455,Card,Female,38,2872,2016-05-23,Victoria Day
10034060,Pink Cab,NASHVILLE TN,24.15,229.26,282.555," 327,225 "," 9,270 ",56950,Card,Female,33,31443,2016-05-23,Victoria Day
10034094,Pink Cab,NEW YORK NY,24.72,298.75,249.672," 8,405,837 "," 302,149 ",2042,Card,Male,18,3831,2016-05-23,Victoria Day
10034107,Pink Cab,ORANGE COUNTY,13.26,124.35,149.838," 1,030,185 "," 12,994 ",15137,Card,Female,45,17468,2016-05-23,Victoria Day
10034109,Pink Cab,ORANGE COUNTY,22.0,240.7,264.0," 1,030,185 "," 12,994 ",15232,Card,Male,43,11497,2016-05-23,Victoria Day
10034122,Pink Cab,SACRAMENTO CA,6.79,74.99,76.727," 545,776 "," 7,044 ",47917,Cash,Male,41,28480,2016-05-23,Victoria Day
10034161,Pink Cab,SAN DIEGO CA,3.06,43.71,33.66," 959,307 "," 69,995 ",18198,Cash,Male,37,23933,2016-05-23,Victoria Day
10034368,Pink Cab,SEATTLE WA,31.35,340.84,341.715," 671,238 "," 25,063 ",37067,Card,Male,62,9348,2016-05-23,Victoria Day
10034373,Pink Cab,SEATTLE WA,26.73,302.35,320.76," 671,238 "," 25,063 ",37627,Cash,Male,24,5306,2016-05-23,Victoria Day
10034379,Pink Cab,SILICON VALLEY,27.72,310.84,313.236," 1,177,609 "," 27,247 ",13474,Card,Male,41,3075,2016-05-23,Victoria Day
10034407,Pink Cab,WASHINGTON DC,15.47,140.2,160.888," 418,859 "," 127,001 ",52832,Cash,Female,53,19168,2016-05-23,Victoria Day
10034430,Yellow Cab,ATLANTA GA,14.04,274.71,202.176," 814,885 "," 24,701 ",28442,Card,Female,25,14655,2016-05-23,Victoria Day
10034435,Yellow Cab,ATLANTA GA,8.73,162.36,114.1884," 814,885 "," 24,701 ",27485,Card,Female,34,13155,2016-05-23,Victoria Day
10034444,Yellow Cab,AUSTIN TX,23.0,560.24,320.16," 698,371 "," 14,978 ",35612,Card,Female,65,5658,2016-05-23,Victoria Day
10034452,Yellow Cab,BOSTON MA,29.9,399.65,376.74," 248,968 "," 80,021 ",58304,Cash,Female,26,29649,2016-05-23,Victoria Day
10034497,Yellow Cab,BOSTON MA,22.0,308.61,285.12," 248,968 "," 80,021 ",59186,Cash,Female,26,32442,2016-05-23,Victoria Day
10034503,Yellow Cab,BOSTON MA,11.0,135.38,158.4," 248,968 "," 80,021 ",58679,Cash,Female,49,20042,2016-05-23,Victoria Day
10034509,Yellow Cab,BOSTON MA,16.49,235.69,233.4984," 248,968 "," 80,021 ",59121,Cash,Female,22,7402,2016-05-23,Victoria Day
10034537,Yellow Cab,BOSTON MA,8.55,116.54,121.068," 248,968 "," 80,021 ",59689,Card,Female,44,17603,2016-05-23,Victoria Day
10034560,Yellow Cab,BOSTON MA,33.06,446.26,428.4576," 248,968 "," 80,021 ",58345,Card,Female,20,23300,2016-05-23,Victoria Day
10034574,Yellow Cab,CHICAGO IL,25.5,445.39,358.02," 1,955,130 "," 164,468 ",4007,Cash,Male,24,25720,2016-05-23,Victoria Day
10034575,Yellow Cab,CHICAGO IL,37.08,628.03,476.1072," 1,955,130 "," 164,468 ",5242,Cash,Female,64,6034,2016-05-23,Victoria Day
10034605,Yellow Cab,CHICAGO IL,12.87,247.5,182.2392," 1,955,130 "," 164,468 ",3894,Cash,Female,25,22029,2016-05-23,Victoria Day
10034615,Yellow Cab,CHICAGO IL,3.39,65.19,47.5956," 1,955,130 "," 164,468 ",4946,Cash,Female,29,19850,2016-05-23,Victoria Day
10034647,Yellow Cab,CHICAGO IL,11.0,186.31,151.8," 1,955,130 "," 164,468 ",5260,Cash,Female,43,31774,2016-05-23,Victoria Day
10034654,Yellow Cab,CHICAGO IL,18.87,336.25,267.1992," 1,955,130 "," 164,468 ",3197,Cash,Male,21,16602,2016-05-23,Victoria Day
10034681,Yellow Cab,CHICAGO IL,36.36,686.39,510.4944," 1,955,130 "," 164,468 ",5700,Cash,Female,41,24083,2016-05-23,Victoria Day
10034682,Yellow Cab,CHICAGO IL,32.55,528.33,457.002," 1,955,130 "," 164,468 ",4687,Card,Female,29,13655,2016-05-23,Victoria Day
10034704,Yellow Cab,CHICAGO IL,18.87,342.91,242.2908," 1,955,130 "," 164,468 ",4118,Cash,Male,32,14390,2016-05-23,Victoria Day
10034718,Yellow Cab,CHICAGO IL,23.94,392.8,316.008," 1,955,130 "," 164,468 ",4941,Cash,Female,18,10591,2016-05-23,Victoria Day
10034730,Yellow Cab,CHICAGO IL,31.0,590.68,383.16," 1,955,130 "," 164,468 ",5562,Cash,Male,31,19594,2016-05-23,Victoria Day
10034773,Yellow Cab,CHICAGO IL,15.12,285.43,205.0272," 1,955,130 "," 164,468 ",3688,Cash,Female,18,2517,2016-05-23,Victoria Day
10034795,Yellow Cab,CHICAGO IL,37.62,630.53,492.0696," 1,955,130 "," 164,468 ",5420,Cash,Male,18,22319,2016-05-23,Victoria Day
10034797,Yellow Cab,CHICAGO IL,10.89,197.89,156.816," 1,955,130 "," 164,468 ",4145,Cash,Male,49,27980,2016-05-23,Victoria Day
10034818,Yellow Cab,DALLAS TX,33.0,711.7,459.36," 942,908 "," 22,157 ",25703,Card,Male,59,21026,2016-05-23,Victoria Day
10034824,Yellow Cab,DALLAS TX,8.33,165.13,102.9588," 942,908 "," 22,157 ",26789,Card,Female,43,21809,2016-05-23,Victoria Day
10034850,Yellow Cab,LOS ANGELES CA,35.7,728.17,501.228," 1,595,037 "," 144,132 ",6212,Cash,Female,35,6583,2016-05-23,Victoria Day
10034855,Yellow Cab,LOS ANGELES CA,41.34,740.76,550.6488," 1,595,037 "," 144,132 ",8525,Card,Female,33,2058,2016-05-23,Victoria Day
10034910,Yellow Cab,LOS ANGELES CA,24.57,477.73,300.7368," 1,595,037 "," 144,132 ",8515,Cash,Male,50,23925,2016-05-23,Victoria Day
10034927,Yellow Cab,LOS ANGELES CA,12.35,242.48,163.02," 1,595,037 "," 144,132 ",8316,Card,Male,25,32325,2016-05-23,Victoria Day
10034958,Yellow Cab,LOS ANGELES CA,38.8,695.24,484.224," 1,595,037 "," 144,132 ",7808,Cash,Male,34,15360,2016-05-23,Victoria Day
10034981,Yellow Cab,LOS ANGELES CA,37.44,678.01,521.1648," 1,595,037 "," 144,132 ",8568,Card,Male,41,3424,2016-05-23,Victoria Day
10035043,Yellow Cab,NEW YORK NY,9.45,290.9,127.008," 8,405,837 "," 302,149 ",1430,Cash,Female,18,3126,2016-05-23,Victoria Day
10035068,Yellow Cab,NEW YORK NY,18.36,652.14,231.336," 8,405,837 "," 302,149 ",2467,Cash,Female,23,2992,2016-05-23,Victoria Day
10035075,Yellow Cab,NEW YORK NY,23.92,728.25,335.8368," 8,405,837 "," 302,149 ",1518,Card,Male,45,28541,2016-05-23,Victoria Day
10035090,Yellow Cab,NEW YORK NY,14.28,497.56,173.0736," 8,405,837 "," 302,149 ",2595,Card,Male,21,10439,2016-05-23,Victoria Day
10035105,Yellow Cab,NEW YORK NY,31.68,1135.97,410.5728," 8,405,837 "," 302,149 ",2661,Card,Male,25,11311,2016-05-23,Victoria Day
10035124,Yellow Cab,NEW YORK NY,7.49,253.37,97.9692," 8,405,837 "," 302,149 ",123,Card,Male,64,13426,2016-05-23,Victoria Day
10035138,Yellow Cab,NEW YORK NY,37.4,1163.96,502.656," 8,405,837 "," 302,149 ",1906,Card,Male,51,4074,2016-05-23,Victoria Day
10035160,Yellow Cab,NEW YORK NY,13.2,464.39,158.4," 8,405,837 "," 302,149 ",20,Card,Male,63,17551,2016-05-23,Victoria Day
10035161,Yellow Cab,NEW YORK NY,31.5,1150.83,427.14," 8,405,837 "," 302,149 ",2283,Card,Male,22,7090,2016-05-23,Victoria Day
10035210,Yellow Cab,NEW YORK NY,20.0,642.73,247.2," 8,405,837 "," 302,149 ",1854,Card,Female,20,2790,2016-05-23,Victoria Day
10035244,Yellow Cab,NEW YORK NY,23.2,824.05,331.296," 8,405,837 "," 302,149 ",903,Card,Female,60,6147,2016-05-23,Victoria Day
10035281,Yellow Cab,NEW YORK NY,14.28,454.08,179.928," 8,405,837 "," 302,149 ",529,Card,Female,43,20199,2016-05-23,Victoria Day
10035295,Yellow Cab,NEW YORK NY,13.39,480.14,189.6024," 8,405,837 "," 302,149 ",2745,Card,Male,22,16958,2016-05-23,Victoria Day
10035337,Yellow Cab,NEW YORK NY,19.04,579.68,269.6064," 8,405,837 "," 302,149 ",740,Cash,Male,37,13297,2016-05-23,Victoria Day
10035365,Yellow Cab,NEW YORK NY,35.7,1316.35,449.82," 8,405,837 "," 302,149 ",2131,Cash,Male,31,5383,2016-05-23,Victoria Day
10035369,Yellow Cab,NEW YORK NY,38.28,1191.34,477.7344," 8,405,837 "," 302,149 ",2778,Card,Female,37,18019,2016-05-23,Victoria Day
10035388,Yellow Cab,NEW YORK NY,2.08,64.03,28.9536," 8,405,837 "," 302,149 ",2829,Card,Male,46,3161,2016-05-23,Victoria Day
10035408,Yellow Cab,NEW YORK NY,34.2,1237.91,414.504," 8,405,837 "," 302,149 ",533,Cash,Male,52,15974,2016-05-23,Victoria Day
10035422,Yellow Cab,ORANGE COUNTY,19.72,353.56,279.2352," 1,030,185 "," 12,994 ",15911,Cash,Male,23,8063,2016-05-23,Victoria Day
10035424,Yellow Cab,ORANGE COUNTY,29.38,577.72,356.0856," 1,030,185 "," 12,994 ",17941,Cash,Female,39,5973,2016-05-23,Victoria Day
10035438,Yellow Cab,SACRAMENTO CA,44.84,831.92,559.6032," 545,776 "," 7,044 ",46760,Cash,Male,34,17384,2016-05-23,Victoria Day
10035443,Yellow Cab,SAN DIEGO CA,11.4,207.79,157.32," 959,307 "," 69,995 ",20723,Card,Female,19,17514,2016-05-23,Victoria Day
10035453,Yellow Cab,SAN DIEGO CA,15.21,296.65,217.1988," 959,307 "," 69,995 ",18395,Cash,Male,34,18835,2016-05-23,Victoria Day
10035474,Yellow Cab,SAN DIEGO CA,37.62,630.86,537.2136," 959,307 "," 69,995 ",18573,Cash,Male,22,22097,2016-05-23,Victoria Day
10035758,Yellow Cab,SILICON VALLEY,5.2,110.58,63.648," 1,177,609 "," 27,247 ",14280,Cash,Female,39,8842,2016-05-23,Victoria Day
10035779,Yellow Cab,WASHINGTON DC,38.76,615.36,516.2832," 418,859 "," 127,001 ",53375,Card,Male,23,12263,2016-05-23,Victoria Day
10035794,Yellow Cab,WASHINGTON DC,17.7,289.44,223.02," 418,859 "," 127,001 ",52025,Card,Female,21,22606,2016-05-23,Victoria Day
10035795,Yellow Cab,WASHINGTON DC,36.04,560.73,449.7792," 418,859 "," 127,001 ",52186,Card,Female,36,14699,2016-05-23,Victoria Day
10035843,Yellow Cab,WASHINGTON DC,12.87,198.2,174.5172," 418,859 "," 127,001 ",52105,Card,Female,20,24291,2016-05-23,Victoria Day
10035846,Yellow Cab,WASHINGTON DC,10.5,170.03,128.52," 418,859 "," 127,001 ",51540,Card,Female,29,14509,2016-05-23,Victoria Day
10035870,Yellow Cab,WASHINGTON DC,33.9,554.35,480.024," 418,859 "," 127,001 ",51620,Card,Male,62,20770,2016-05-23,Victoria Day
10035888,Yellow Cab,WASHINGTON DC,22.26,385.21,267.12," 418,859 "," 127,001 ",52917,Card,Male,20,11284,2016-05-23,Victoria Day
10035924,Yellow Cab,WASHINGTON DC,6.93,118.82,88.9812," 418,859 "," 127,001 ",52015,Cash,Male,24,13957,2016-05-23,Victoria Day
10035929,Yellow Cab,WASHINGTON DC,34.22,570.45,455.8104," 418,859 "," 127,001 ",51043,Cash,Female,22,18480,2016-05-23,Victoria Day
10035937,Yellow Cab,WASHINGTON DC,41.42,690.47,581.5368," 418,859 "," 127,001 ",53026,Cash,Male,34,17787,2016-05-23,Victoria Day
10035958,Yellow Cab,WASHINGTON DC,12.0,179.08,165.6," 418,859 "," 127,001 ",51246,Card,Male,61,2035,2016-05-23,Victoria Day
10036004,Yellow Cab,WASHINGTON DC,43.32,667.12,613.4112," 418,859 "," 127,001 ",52068,Card,Male,48,11992,2016-05-23,Victoria Day
10036027,Pink Cab,BOSTON MA,35.97,389.75,377.685," 248,968 "," 80,021 ",59428,Card,Male,30,4947,2016-05-23,Victoria Day
